id,vectors,meta.case_id,meta.advocates,meta.win_side,meta.votes_side,year
21776,[],2001_00-1187,"{'stephen_r_mcallister': {'side': 1, 'role': 'Argued the cause for the petitioners'}, 'gregory_g_garre': {'side': 2, 'role': 'Argued the cause for the United States, as amicus curiae, supporting the petitioners'}, 'matthew_j_wiltanger': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'mathew_j_wiltanger': {'side': 3, 'role': 'inferred'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
21863,[],2001_00-9285,"{'robert_q_harris': {'side': 0, 'role': 'Richmond, Virginia, argued the cause for the respondent'}, 'irving_l_gornstein': {'side': 2, 'role': 'Argued the cause as amicus curiae, by special leave of the Court, in support of the respondent'}, 'robert_j_wagner': {'side': 1, 'role': 'Argued the cause for the petitioner'}, 'kent_s_scheidegger': {'side': 2, 'role': 'for the Criminal Justice Legal Foundation as amicus curiae urging affirmance'}}",0,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22567,[],2001_00-832,"{'peter_d_keisler': {'side': 1, 'role': 'Argued the cause for the petitioner in No. 00-832'}, 'james_a_feldman': {'side': 1, 'role': 'Argued the cause for the petitioners in No. 00-843'}, 'thomas_p_steindler': {'side': 0, 'role': 'on behalf of the Respondents'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22813,[],2001_00-1614,"{'roy_t_englert_jr': {'side': 1, 'role': 'argued the cause for petitioner'}, 'pamela_y_price': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'austin_c_schlick': {'side': 2, 'role': 'Argued the cause for the United States, as amicus curiae, supporting the petitioner'}}",0,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
21735,[],2001_00-568,"{'louis_r_cohen': {'side': 1, 'role': 'argued the cause and filed briefs for petitioner in No. 00-809 and a brief for respondent Enron Power Marketing, Inc., in No. 00-568'}, 'edwin_s_kneedler': {'side': 0, 'role': 'Argued the cause for the respondents'}, 'lawrence_g_malone': {'side': 1, 'role': 'New York  State Public Service Commission, argued the cause for the petitioners in No. 00-568'}, '': {'side': 0, 'role': 'argued the cause for respondents in both cases'}}",0,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
22780,[],2001_00-1073,"{'jerry_a_richardson': {'side': 1, 'role': 'Argued the cause for the petitioners'}, 'edwin_s_kneedler': {'side': 2, 'role': 'Argued the cause for the United States as amicus curiae, by special leave of the court, supporting the petitioners'}, 'wilfred_k_wright_jr': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22537,[],2001_00-853,"{'richard_blumenthal': {'side': 1, 'role': 'Hartford, Connecticut, argued the cause for the petitioners'}, 'irving_l_gornstein': {'side': 2, 'role': 'Assistant to the Solicitor General, argued the cause for the United States, as amicus curiae, by special leave of court, supporti'}, 'john_r_williams': {'side': 0, 'role': 'Argued the cause for the respondent'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22394,[],2001_00-6029,"{'richard_d_bennett': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'malcolm_l_stewart': {'side': 2, 'role': 'Argued the cause for the United States, as amicus curiae, by special leave of the court, supporting the petitioner'}, 'luther_o_sutter': {'side': 1, 'role': 'Argued the cause for the petitioners'}, 'l_oneal_sutter': {'side': 1, 'role': 'argued the cause for petitioners'}, 'jack_whitacre': {'side': 2, 'role': 'for Human Resource Management as amicus curiae'}}",0,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
21588,[],2001_00-1514,"{'paul_d_clement': {'side': 2, 'role': 'Argued the cause for the United States, as amicus curiae, by special leave of court, supporting the respondent'}, 'howard_l_bolter': {'side': 1, 'role': 'Argued the cause for the petitioners'}, 'mark_b_rotenberg': {'side': 0, 'role': 'Argued the cause for the respondent'}}",0,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1}",2001
23551,[],2001_01-521,"{'james_bopp_jr': {'side': 1, 'role': 'inferred'}, 'alan_i_gilbert': {'side': 0, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
22569,[],2001_00-1021,"{'edwin_s_kneedler': {'side': 2, 'role': 'on behalf of the United States, as amicus curiae'}, 'daniel_p_albers': {'side': 0, 'role': 'on behalf of the Respondent'}, 'john_g_roberts_jr': {'side': 1, 'role': 'argued the cause for petitioner'}, '': {'side': 2, 'role': 'argued the cause for the United States as amicus curiae urging affirmance'}}",0,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
22161,[],2001_01-147,"{'matthew_d_roberts': {'side': 1, 'role': 'Agued the cause for the petitioner'}, 'steven_h_goldblatt': {'side': 0, 'role': 'Argued the cause for the respondent'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
23077,[],2001_00-1853,"{'lauren_r_brody': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'jeffrey_p_minear': {'side': 2, 'role': 'Argued the cause for the United States, as amicus curiae, by special leave of court, supporting the petitioner'}, 'harold_i_goodman': {'side': 1, 'role': 'Argued the cause for the petitioner'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22263,[],2001_00-1167,"{'michael_m_berger': {'side': 1, 'role': 'Argued the cause for the petitioners'}, 'john_g_roberts_jr': {'side': 0, 'role': 'argued the cause for respondents'}, 'theodore_b_olson': {'side': 2, 'role': 'Argued the cause on behalf of the United States, as amicus curiae, supporting the respondents'}}",0,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
22187,[],2001_00-1249,"{'richard_l_wilson': {'side': 1, 'role': 'Argued the cause for the petitioners'}, 'david_a_strauss': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'james_a_feldman': {'side': 2, 'role': 'Argued the cause for the United States, as amicus curiae, supporting the respondent'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",0,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
22196,[],2001_01-344,"{'edwin_s_kneedler': {'side': 1, 'role': 'Argued the cause for the petitioners'}, 'howard_m_hoffman': {'side': 0, 'role': 'Argued the cause for the respondents'}, '': {'side': 1, 'role': 'argued the cause for petitioners'}, 'michael_h_mcconihe': {'side': 2, 'role': 'for the American Pharmaceutical Association as amicus curiae'}}",0,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22234,[],2001_00-1089,"{'barbara_b_mcdowell': {'side': 2, 'role': 'on behalf of the United States, as amicus curiae'}, 'robert_l_rosenbaum': {'side': 0, 'role': 'Argued the cause for the respondent'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
23040,[],2001_00-1045,"{'glen_d_nager': {'side': 1, 'role': 'Argued the cause for the petitioner'}, 'andrew_r_henderson': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'kent_l_jones': {'side': 2, 'role': 'Argued the cause for the United States, as amicus curiae, by special leave of court, supporting the respondent'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22444,[],2001_00-758,"{'henk_brands': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'gregory_g_garre': {'side': 1, 'role': 'Argued the cause for the petitioner'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22510,[],2001_00-1519,"{'victoria_a_brambl': {'side': 0, 'role': 'Tucson, Arizona, argued the cause for the respondent'}, 'austin_c_schlick': {'side': 1, 'role': 'Argued the cause for the petitioner'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
21803,[],2001_01-687,"{'timothy_j_sullivan': {'side': 0, 'role': 'Argued the cause for the respondents'}, 'michael_r_dreeben': {'side': 1, 'role': 'Argued the cause for the petitioner'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22501,[],2001_00-1831,"{'jeffrey_s_sutton': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'kent_l_jones': {'side': 1, 'role': 'Argued the cause for the petitioner'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22212,[],2001_01-631,"{'larry_d_thompson': {'side': 1, 'role': 'Argued the cause for the petitioner'}, 'gwendolyn_spivey': {'side': 0, 'role': 'Argued the cause for the respondents'}, 'leon_friedman': {'side': 2, 'role': 'for the National Association of Criminal Defense Lawyers as amicus curiae urging affirmance'}, 'joshua_l_dratel': {'side': 2, 'role': 'for the National Association of Criminal Defense Lawyers as amicus curiae urging affirmance'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1}",2001
22772,[],2001_01-463,"{'tracy_j_power': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'eileen_j_oconnor': {'side': 1, 'role': 'Argued the cause for the petitioner'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
21934,[],2001_00-1260,"{'malcolm_l_stewart': {'side': 1, 'role': 'Argued the cause for the petitioner, on behalf of the Petitioner'}, 'hilary_a_fox': {'side': 0, 'role': 'Oakland, California, argued the cause for the respondent'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22694,[],2001_01-595,"{'theodore_b_olson': {'side': 1, 'role': 'Argued the cause for the petitioner'}, 'steven_f_hubachek': {'side': 0, 'role': 'Appointed by the Court, argued the cause for the respondent'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
21912,[],2001_00-973,"{'monica_knox': {'side': 0, 'role': 'Los Angeles, California, argued the cause for the respondent'}, 'michael_r_dreeben': {'side': 1, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
21472,[],2001_00-1250,"{'walter_e_dellinger_iii': {'side': 1, 'role': 'Argued the cause for the petitioner'}, 'claudia_center': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1}",2001
22845,[],2001_01-714,"{'thomas_r_lee': {'side': 1, 'role': 'Argued the cause for the appellants'}, 'walter_e_dellinger_iii': {'side': 0, 'role': 'Argued the cause for the North Carolina Appellees'}, 'theodore_b_olson': {'side': 0, 'role': 'Solicitor General, Department of Justice, for the federal appellees'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",0,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
21940,[],2001_00-511,"{'william_p_barr': {'side': 1, 'role': 'Argued the cause for the petitioners in 00-511'}, 'theodore_b_olson': {'side': 1, 'role': 'Department of Justice, argued the cause for the federal petitioners'}, 'donald_b_verrilli_jr': {'side': 1, 'role': 'Argued the cause for the petitioners in 00-555, 00-587, and 00-590'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",0,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 1}",2001
23050,[],2001_00-1531,"{'mark_l_evans': {'side': 1, 'role': 'Argued the cause for the petitioner in No. 00-1531'}, 'barbara_b_mcdowell': {'side': 1, 'role': 'Argued the cause for the petitioner United States'}, 'susan_s_miller': {'side': 0, 'role': 'Public Service Commission, Baltimore, Maryland, argued the cause for the State Respondent'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22858,[],2001_00-1737,"{'paul_d_polidoro': {'side': 1, 'role': 'Argued the cause for the petitioners'}, 'abraham_cantor': {'side': 0, 'role': 'Argued the cause for the respondents'}, 'david_m_gormley': {'side': 2, 'role': 'argued the cause as amicus curiae, supporting the respondents'}, 'the_marshal': {'side': 3, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
21670,[],2001_00-952,"{'mitchell_hagopian': {'side': 0, 'role': 'Argued the cause for the respondent'}, 'maureen_m_flanagan': {'side': 1, 'role': 'Madison, Wisconsin, argued the cause for the petitioner'}, 'jeffrey_a_lamken': {'side': 2, 'role': 'Argued the cause for the United States as amicus curiae, by special leave of the Court, supporting the petitioner'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 1, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 1, 'j__stephen_g_breyer': 1}",2001
22971,[],2001_00-1567,"{'grenville_clark_iii': {'side': 1, 'role': 'on behalf of the Petitioners'}, 'patricia_a_millett': {'side': 3, 'role': 'inferred'}}",0,"{'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0, 'j__anthony_m_kennedy': 0, 'j__david_h_souter': 0, 'j__clarence_thomas': 0, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
21485,[],2001_00-1751,"{'robert_h_chanin': {'side': 0, 'role': 'Argued the cause for the respondents Simmons-Harris, et al'}, 'david_j_young': {'side': 1, 'role': 'Argued the cause for the private petitioners'}, 'marvin_e_frankel': {'side': 0, 'role': 'Argued the cause for the respondents Gatton, et al'}, 'judith_l_french': {'side': 1, 'role': 'Columbus, Ohio, argued the cause for the State petitioners'}, 'theodore_b_olson': {'side': 2, 'role': 'Argued the cause for the United States, as amicus curiae, supporting the petitioners'}, 'david_l_young': {'side': 3, 'role': 'inferred'}}",1,"{'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1, 'j__anthony_m_kennedy': 1, 'j__david_h_souter': 0, 'j__clarence_thomas': 1, 'j__ruth_bader_ginsburg': 0, 'j__stephen_g_breyer': 0}",2001
